username,user id,access hash
RonaldBarker5474,5935228443,1576839343811319747
ElizabethSvoboda0718,5938921899,-6675575790088339084
MildredLyons8183,5939370052,-689294241868339979
WilliamMcclimon6882,5943872851,3597171670308515267
CharlesDickey6533,5968008032,-1409655222225302769
MarkAviles0816,5977914132,-8282341485571316507
HeatherMartin1263,5986152649,-2445849881994943366
PamelaSweeney5060,1088858927,5703525589807638033
JosephMitchell1461,1795503679,-1293346443565952951
JudithThompson1422,1819130664,-851664079252240964
RobertBrewer8338,1843624107,2745101978772372896
twanda5522524104,1847106562,-4956335994512178729
Sadeeqhdj,2031863228,-8305718474193671334
,2064036571,-3833680975276494569
RowenaLynch7824,2101290095,-2195421503673736615
CaryDruck0676,5024817860,8784886981853122443
NicoleBoehmer1774,5121340431,4002962442090806909
ChristopherVandyke8720,5294963170,3204205002995162412
,5366761036,4112926879922268736
elva013858068505,5368233417,-4055709780963445581
EdmundLinkous6322,5410943378,-7503590261732775500
TaylorReighard2622,5466243934,-4414199678520411184
CameronAdkins8752,5494707947,-2889920702459530656
KatherineWhite5456,5540048234,6533355917133150129
InezStuder7696,5577226588,5608234047238226374
EdwardBernat4946,5613479836,-2022818571204205759
JamesJones8659,5619771142,-8156577835446995713
MarkPater1077,5644344374,3706600379930682629
AprilRochelle3147,5651488287,4979478469351395080
FredPennington9918,5656013347,-6895454308116947821
DianeDowty7888,5721714888,3069958095689753360
ChristopherParpan9805,5744322673,5851068622138246115
LloydOrsborn0974,5764180475,5188035376426546743
IsaacMartin1751,5771567338,-9067728413457047606
VickieTestani4060,5817890807,-8243235857787254234
BenjaminJost2735,5823959802,-5181973264744520132
BlakeRapier4377,5835424405,5501661544328993808
JoeLink1611,5849057382,-7595518226040679184
AmberBrown5796,5850606686,5561179703851993138
EvelynJohnson3377,5852733590,3709088879149357182
SteveAmsden0034,5861117984,5972922081456419696
WilliamHulsey0183,5864466034,-3368611861952980679
DavidWalden6659,5865972394,4194675983037886717
LisaMartinez1702,5866622245,357193556809642492
GraceWhite5252,5866944401,4094712960985988851
NicholasHoward5133,5867832843,-9128982666227347073
JeanBatres3413,5869295695,-6049158637842568933
PatrickMonigold7678,5877394634,895995117602620898
JefferyPolowy1654,5878854938,5411746424233975323
HaroldDiamond8992,5886298767,-6253778889640923615
BrandyScofield1458,5899130059,-664528324728269840
PatriciaMarshall5089,5923806873,-6163347341806501025
IanBridge1836,5927980922,-4144803375313773918
MarkMembreno6447,5932121250,3102501609531235660
EfrainShumake7631,5955683969,2173566439277402491
IrenePrude8947,5956489502,1819692902045755023
WallaceJoyce9917,5962661897,-3418405164474336102
JuanMerk2276,5981672559,901615088712877843
LeonardLynch5640,5983768966,282247342901367727
DawnHuff3813,1027938559,-2508342787483751783
CharlesHaines2881,1197742063,611301650314131688
mia7710347637012,1233974847,5616769373996554500
antonia722725568,1321465652,856100934705382909
sol8551510887261,1439671722,-5149693031601921206
chana77850567636,1449498373,-7167810952301835495
AlanFauver4922,1478040965,6312820350153786177
joleen3233557736,1482455576,2196726366219537336
MonicaTripp2100,1518187397,1243693710484829449
BeverlyWeyant9371,1597139053,-7601884171494457729
GertrudeNixon5203,1653978690,1829179130329668371
savanna807886073,1763109894,-4874953465273673678
JenniferDavis1801,1951247650,1465223175128081704
LethaFuller8806,2062121186,-3254938832965542742
MichaelWilson4651,5038316560,3543845817864954003
bryon41054876314,5275325705,538161038913416679
ArdisHodson9373,5340997746,-1923903978939997925
LoraBarrett3214,5426705256,2834261681687857753
SandraHolgerson3832,5541271556,-2165440761591538615
TravisHenry8725,5638539481,5985402163002279197
ShirleyRuegg6595,5692832034,5169338129833757444
MichaelThompson5335,5696449690,-6448747764482699625
DavidStevenson5201,5698906076,2127023910219799445
LucienNylen3027,5713827224,-1362808417852623309
PatriciaHarder7964,5776569521,6908703182942654794
JamesDent8490,5787567146,-5235157487804644614
ElaineReed7214,5802687877,-3775615437129942949
KathleenCotney3392,5819040504,8502410883199158379
LoriJordan5591,5823942253,-1771753397141157458
GregoryMuchow4305,5829425897,-7638535663223331309
HaroldBrown4746,5833157748,1251370974383886456
ChristineHooper5288,5833828331,-6921029153564803487
KathrynWright3278,5836550186,-2062817175120195639
VeraDupree7779,5840825233,-1691047036421151495
SharonBowman8788,5844659488,1864210347204511113
EricOrtega7541,5847437609,-2342690521280646881
DonaldWarrington3203,5865861380,-8753365753355207303
MaryBement2792,5867840715,7562625832434387114
JayLlanas8375,5871004285,9181054934904424769
BrandonJohnson6849,5873597591,-8897243248862550855
AnthonyHauman3749,5882049633,926817061561678854
AmyHancock6370,5885567264,-7616723057335824671
RobertWilliams7690,5903337906,5238135574158091557
KatherineGrady5958,5907464336,8388005440601417235
PeggyHadlock8950,5917581787,7675670623879163263
MorganHodge7524,5924339955,-6723015176574987141
JasonPerez0582,5927336419,2669597532291981543
KaraGilman5183,5933104926,4068338813971819913
AlisonJaramillo2833,5934713214,5297265126575175184
CharlesGordon5102,5940505988,-9180343883607137597
PatriciaNail4262,5950587601,2017008302689605028
PaulWinesett5247,5953252659,-2040371703379191019
ElizabethKnaub5786,5954465557,-3599170900130983203
SandraHammond5762,5958198292,798142451074526712
ErikaSmith9182,5973009431,-1744436103126438914
ClydeMontgomery3660,5979293592,-8068406653084887372
JenniferLindsay9529,5980688875,-7176683178783138746
JoseHill2386,5984578199,1422255396168818659
BarbaraSouther2880,1240901238,5438498042789880084
michael127871063,1328385118,-7745037943631631164
ShawnWagner3055,1377923550,-6061516415099938194
RoyCappello7861,1432191725,5202006984591049466
RobertLatta8272,1611203337,7046976491665797622
hosea67561474177,1626319751,-7530102631213039493
WillieClemens9795,2049300760,-1993661852039067259
man2000436415360,5156583339,6820373574422056388
LindaMcgrath2076,5258528456,-9108121074322080800
MichaelDeel7509,5317703059,6708328086496021257
CarmelaBufkin0088,5355868431,-7777600864507383313
DebbieGlass0883,5383911175,-7245651649180019619
PetraDelisio9092,5396544040,3550495154815414310
MeghanJohnson4262,5512239753,6590000716884224780
HollyMccoy4258,5585798235,5337874441979004631
SoledadCooper7779,5616842816,733105180739872328
ParisJordan3026,5619350678,-6346966655263432872
JudithVasquez1686,5620312308,1409431738228836035
CodySpates5143,5631774801,-3118690705184434376
SarahFisher6921,5632796859,4988493882365968831
RonaldEoff6246,5637829829,-4125500131711703802
EricaSchall7924,5666573757,-1099203471122957322
PaulMurphy6391,5667020453,-4835260986934844474
SamuelGrayson0136,5667673650,-267452477890019446
AustinMalone1048,5678415365,-807510677417023190
ArleneWard9316,5684050452,-700085891788707528
MorganHalpin7202,5707914054,4781870206597305794
DemarcusLanham3285,5788221908,5946032573287361915
KimberlyKennedy9271,5791812823,622799259024759703
LisaWilliamson4508,5804397209,8869977284160339289
MarcusWillems4571,5806032970,-6250349501857909662
CarmellaVest3546,5806338282,-7839682857083406550
RebeccaHead2980,5807354033,6471694124034843125
KatelynWilliams1229,5815804615,2034944714293034882
MarcusRemick8492,5816709960,6984377182494624997
JustinBraddock0021,5817070808,1717763202127736960
ElsaLovin6246,5827431376,-4959211396192705644
JeromeMcdonald7827,5832706435,-7676100135093605339
MeaganLicursi1935,5843645271,-9155016885035692386
PatriciaSorbo5492,5846770124,-6552147973242320132
LaverneMoncivais4867,5886491690,-3398419640894463538
DougLee9327,5890167128,6658785329193314015
MaggieMilliken5082,5901334165,8270205923786645634
MelissaCarter9853,5901606638,-508407600209378322
EthelynCintron3433,5906638255,-8562538889564197457
RebeccaAyala9459,5924250038,1855386804064251478
DorothySwallow6236,5926648206,-2104221568460023841
JohnCarman6239,5932316474,9052737006071415764
PaulSharma7152,5935631354,-4525666343822009162
LillianChumley6755,5945412254,-3372452699961479193
ElenaStone7138,5945472595,-1706261732713323840
JuliaBells8611,5947428175,-4594520597502424494
RobertHogan2991,5960710679,1382161372065762629
WilliamIssacs0293,5975180860,-4436394023814594061
SaritaKelch9527,5981694884,1685762307833118692
AlexanderDandurand1674,1005407989,2519625794363578518
frances323647162,1061291613,5589356368149064240
vikki46668227381,1108199428,9135830931799419733
,1655502504,8875511568698178930
maryalice3861012,1703539191,-1165665509829893191
JeromyHumble2755,1717300711,4050174028063858146
,1866164049,-675696038739114423
MariaTrower9241,1904725333,-8465166821460611905
noelle4057066580,1911966728,4083720348764095264
teofila368345367,1933161724,-5564979001743744109
MelissaRosales5103,2012629968,-970556693878651818
terina6401871423,2028507154,6210946986393154685
EdwardThomson5891,2073928849,-3816553745132864130
CynthiaGregg9914,5235301395,-5926208431304087500
isreal2613104042,5330073789,-3317889557840493691
jerrod1451316858,5379438073,-7415434379240381404
JamesGautreaux5399,5446790182,9149306594044470657
RodolfoHildebrand4902,5500810140,-8127799032324954355
MarvinDavid9777,5529403990,1652897343124318870
RobertMilburn8165,5536444993,-7997313387798774110
JosephFriddle3121,5555708530,5764486400230154139
MaryCutchall0578,5570119457,2758932409010485246
EvelynHarrison0796,5584770322,3896449839135146634
MarySnoddy3481,5611075080,3488112088068765177
AnnWilson8995,5619444653,-1742466464364119895
GeorgeLopez4906,5620094797,-2782186099255703270
MikeDavenport4164,5664137091,7247786392726861583
RobertHansen6133,5678966263,-7978685768983737083
JacobQuinn9665,5714576502,-4167032630969372098
ConnieDuvall0151,5728872489,-5266136273748860385
DouglasRivera3048,5730355034,-1873074965950682295
JamesGribbin6748,5737350001,-8040494007624561105
SofiaBarnett4692,5739588165,3444897032962666960
HarrisPorter3233,5786524208,-332548978779794774
JoshuaWilliams9650,5810518622,-6538719591785043271
JillHutchings3314,5814933089,3686072670341078113
VictoriaPerry0382,5821947821,-3939382046861315005
MargaretRorick8000,5825129573,6606797129122730687
WandaNguyen5162,5829979820,-1689282429192031063
RonaldBenfield3114,5830917583,3165065256657205032
GlennChapman8355,5853656438,-4737205054730386738
KimberlyAlvarado2112,5859488531,5203031365650097725
BlakeMurphy0065,5863557008,-2293982345515061739
GloriaDefilippis4227,5881985283,-2155548270664452872
WilliamMiller8955,5891522897,-6500604164841767971
DavidHorner1752,5892372971,-4049972665681358820
ElizabethStone0684,5896698097,-8372076378555993040
AliciaMertens1098,5907479066,-2492020582930900025
LouiseEdmondson5966,5932907460,4069934782918786578
PhylisMacneil8352,5941975232,1834820904807192077
MaggieGiorgio4500,5958977431,1537493494024756129
RobertMartinez7404,5966769859,-4434427856174918439
JosephRumph2342,5977148428,6422382024434090355
JamieVivian6640,5982433239,4432095113428503045
ZolaReyes6630,5986671615,-6452757147212692918
IreneHartman9991,555956411,9003098907628064306
GuadalupeSullens7855,1152588196,-5548365533873981012
annabel883214275,1197677449,1127183331084686009
luanna3526148373,1321478052,5526891704614504474
autumn2740200572,1674530405,-297423017694620560
,1744149927,-4587236049400508446
benito4816648604,1784363195,3117948513258805159
MichaelNewcomb7512,1839345252,3254648942366016867
,1883243775,-2044283923263338097
ClarenceRandall6037,1921400223,3351498320858241264
,5361900302,5893201517408416213
RobertYocum9769,5534479356,105174030799389165
MichaelBrase1019,5594545731,-3713207310107371893
LydiaCherenfant4459,5604673138,5386875018575693823
WalterGreen7027,5611451163,-342959429076891514
ScottWoodruff8704,5652190970,7156086921529464840
MollyMerrigan0328,5663196528,-8472117492653315245
HughPetri9427,5672803873,-540061126425101449
AllenAnderton6198,5675401802,-1912467960300708213
PaulineKelly5761,5728195245,4398223605846264799
ConnieBishop3302,5728227949,-2585156648345809800
JamesPerdue8971,5753983318,-5664748259108738007
MillardDaniels8660,5804959919,-8631374939025640906
VivianMitchell4223,5806176788,4667921047574813820
MaryLish1614,5810483578,8214253973960348689
DonaldDickinson2159,5850835365,9083664904681037551
ElmaVargason7168,5853846107,-7048867205609591276
DeborahYeh0329,5866300041,1825360785368044287
RicardoRoss2766,5868085069,-7473664340900913971
KateBaron7581,5877296045,-4398760639885864828
AbigailScott0736,5877317656,-1723241990780227640
KathySmith1639,5891614545,-4053104894394756884
JuliannButler5353,5896531498,-2740719886091516135
PattiCurry0418,5901674856,3633129213381175587
KaronSallas3869,5909563353,-4430760095706970997
LouisNorman2493,5910526278,7602965429934162672
SeanNastasi7371,5910954170,265452204838585801
StewartBufford7194,5916267925,3193417601500710909
HelenHarr9346,5921599463,2652228496208709861
EdwinCrosby4742,5924910089,8162193561254831483
DanielSpotted8943,5941858091,8805326813627453867
JammieLangeness4769,5942853007,5339890396872701476
JamesKorbal2837,5947374799,4004738169522810576
JosephKline6311,5954239461,8232215772708653350
CarolynBoyd2543,5957846133,1193831183047679107
BlancaWilliams8855,5959184182,4796970088997257121
PatricaStellman6350,5962403874,-5247902423422376475
CandiceWofford3764,5966671587,5663140222472521333
AndyVaughn8441,5987164831,-4993628011412027711
CarlBurge4115,1070550216,-8584108543250402505
sreecharantej,1125811969,-3112571429792942121
AnnZamora9068,1349056150,-3832320876845801544
ElizabethWilliams4213,1393995473,548421984310864543
,1610022099,3275569491257849798
BrennaWinship8002,1635291209,-4126211497185836303
linnea2486883424,1699443809,-7570785052325828376
,1732348222,2152449319316685973
pqBNKGXtNHHw639390,2042822668,-5088660237727228012
JenniferGray6500,5074798099,-9062327271709211732
leandro767116280,5331918694,-5086497011085754864
RosalindNassif9640,5391955906,-7081736579267829755
ChristineCary9424,5435716108,-3572721289772190770
JayneKnudsen3039,5469521614,3010783343268273955
KatherineQuintana7338,5600335807,8074961153182851156
StephenAlexander3405,5630398016,-6839564749115016616
MichaelHancock3142,5639922033,2260727055867964352
RickyWuertz4629,5659672533,5635210441563877473
KingStamp6403,5662405773,943126550784191942
JosephJones4287,5693300073,8489896303648072670
NancyIsacs5402,5706004379,-3870637351738120874
TinaJerome2975,5723933158,-7151874095749193222
MableThomas5346,5743336039,-6350542567842846389
PhilipSardina1920,5766352790,4212804499825436303
EdwardRestrepo5866,5799332586,4465608509356841597
StevenPurnell7452,5805005361,-6761792648301729795
HattieJohnson3031,5808112205,-454270487549577194
JohnBasham2964,5822109197,3571700717233968944
NancyMondino3969,5826119134,-959448222551499058
JamesCraft7326,5828309850,1266851035771050133
RuthHintz2458,5830150106,-3052324770554199127
RachelPurcell5954,5830576023,357297610837685309
EmilyHarris9725,5833353269,-3565312111757075573
EricFontenot7953,5840871727,-3319855381750512722
JunitaCarmon2770,5843859139,-8962309243476664550
JuanBurke3253,5846069869,7840261371812856963
FredLondon2338,5846336136,5529312047794043598
MargueriteGo3826,5847274468,3748578532045136376
RichardCoppin5915,5852383438,-8620514498107457397
BrandonGray5810,5857819950,-4434128496231208522
JudyMcbean9881,5868774955,-2233079991429634504
JessieDavison5682,5880408919,-2041794849891797036
CrisPucci8792,5906571521,8794663052295210901
FernandoWorkman0132,5908875767,3704172357199835550
LuzCota0517,5911127331,4540683415380495781
AmandaMay8518,5923373933,8549276427944355170
KeraCavazos2702,5929481806,4802983409482253175
MarcusMiltenberger8138,5934718825,4555741242712380804
HayleyLangley0949,5939979728,-2640748562293138775
DayleBender2263,5946828191,-7254841034228602400
BrandiGrappe9919,5965946343,-8313340853604946564
JamesThompson3331,5969780982,2051244644392834326
DanaStanton7421,5971514693,8141179269374480654
AlbertLehman4747,5974279137,5093379436404112569
DorothyChoice1165,5975132324,-8067452822530390608
roseline56578040,828179438,126539401355884409
BenjaminMedina3008,881503988,-6010055498347723543
MarilynKenney8190,1039891325,-6761486595522129937
CassandraPuckett3347,1060108477,-2439445310310158148
thersa2258247120,1428587528,5274252177685149901
MeganMason1897,1429989609,5068856086127849502
MaryRingrose5067,1713500649,6575124534797858666
jenni50187845717,1736825957,2268263809475824605
ShanitaWashington4161,1858433243,3676970946149234616
sacha27601475860,1895527677,-7642655573347296813
,1903120332,-7343051074364012684
,1995459936,3513880334803415071
TraceyLevine3824,5107656115,4861276356351252615
RoseHanks1087,5145334165,8092020983953334375
PaulHam2936,5212135786,-5371074728318389877
sau6741271148113,5241283207,3538878697856890254
JeffreyBianco2131,5353487846,-8111750654997189021
foster3562173513,5421675215,-7197548755736034976
JoseAlarcon1416,5427594919,7583176036530679831
ThomasCates5263,5434914188,-4249168562730271113
NoahBrown1314,5483596580,2269334129263896299
WillieDonohoe8791,5499213438,-6509417098018878640
JoeDrawdy0442,5582217262,8536595665073325531
JanineRoberts2687,5600053983,-6551949857725025849
JamesChee1824,5640729322,-3080313488696441828
JaniceStone7085,5664645844,265649259350529288
ConradGaddy4819,5719566217,4091946597764922043
VeronicaHenry8843,5720597553,-5749457337955880187
LeoSlater8104,5786124962,-1525614576856626942
PatriciaWoodson9009,5803245875,1195624525499306508
RosemaryTrombley8676,5804892373,-1577029871544311062
RobertChafin6835,5809226992,7770759872952582321
JeannieRoscoe6632,5819014008,-6164577458193414109
MichelleSexton4324,5820627649,759851051430318431
AndrewGallegos2445,5822072053,-1551131419537796371
KaraLindsay7070,5848791772,4738224083028108836
PaulineSmith2493,5854082639,8585456667182561602
DebraClements9713,5864336926,7190558655325243369
JacquelineJames3169,5866563302,-4606164583222065774
DennisPittman3254,5867582506,4629993827115852639
JohnHumber1130,5869790615,-4418103230588245902
WillieStewart9479,5872439825,-7447018379908100767
VictorAllison2117,5874538519,-5293830086515008559
JaneHobdy0923,5879446603,974375398568007770
StevenMurray8313,5882083851,3223747108777509406
KennethWilliams9295,5890658904,8840013715371946435
IsaacRanum9764,5905059385,-7606571947025288648
KennethOgle2029,5907978215,7667177186609152736
PaulJacobs5767,5917528862,-672673641043041617
ConstanceLear5295,5929668478,-5889923230974032262
MarkVaughan8751,5936806180,6432282760523136568
MichaelMcdaniel0726,5937041119,5486125270911205846
SandraSchneidtmille3055,5941399906,-9014690779468364610
KimberlyZapien8344,5949704259,2593243754709969366
TracyRoberts2005,5989325020,-1129263653009803236
FNtXMnpavDIf390298,814905473,-2302783574918356110
StevenGoodwin3573,874199318,7070282774202006600
ned3125542413172,922779202,-3817430659036313822
JoanTurner4749,1153589220,5202331739746108
daniel5630570542,1197029064,-5649628099282621140
ferryardianto,1360058059,-4940802402630113579
NormaWallace0820,1502627214,-8900941427033128537
HarryMaze5115,1870345259,6157251723733825084
moises2024167026,2028107239,2763966047803990716
AdrianneJones9922,2035538860,-6216564268523485360
travis3713323872,5299642482,1065616488247600702
RuthMenard7222,5365494319,3708604674740259669
ClarenceJacquez6974,5398196369,7998243342760459018
TerryBreiner7987,5403850325,-623677879156048810
AnnaBingham4142,5427264226,6589353433339684836
LuciaSmialek6026,5456443450,-4818653763734060441
JeffreyRyan8038,5491594781,-2063264693454474566
FelipeJohnson8724,5566238372,-7582768466716004450
RichardUnderwood1578,5624147046,1515914214477689485
MelindaSmallidge0237,5626520996,7482468033553446616
DeborahWiedmann1342,5660093889,-4533913114445972167
TiffanyNichols7524,5681690754,-1787930195623827046
GregoryDesch6359,5703632729,-7778413389741984908
ZelmaHerrmann9567,5756145136,4323164721874757525
JeanBerhe7423,5804878540,4071898105331158060
GaryKemp4998,5837997241,-3468010610959379222
FrancisShannon1324,5839349970,5614750004537365995
JulieMoorhead8303,5844344433,5863564967081640315
DonnaZimmerman0077,5874126802,-7879528678855608965
EloiseMiller4128,5913493394,3498731573078043514
CurtisBucklew2619,5919218358,7590736735177431931
DarleneKearney7475,5929974217,5870430949231526879
VanessaUtterback0146,5930117687,1828484576752755744
StephenLarkin9759,5936656491,1730996716214455888
JohnMares5702,5940845307,4895302939085693289
BeatriceMatteucci0552,5947057378,-8626744639899476957
RichardRatliff2963,5962044850,-4914096067065606954
AnnaDriscoll7999,5963559785,-9141714609278074644
RobertBlackner3216,5970377447,822424170604689887
KimTrimarchi1252,5976917739,-1946552967387370911
BrooksCain8169,5981218682,5954062042321036070
ShannonPerez0425,5987695423,-7508163686017639633
MarvinLopez0216,1150691239,3937767841846576048
RoyceMiller3312,1570485543,3855124721255860549
MichelleLewis0040,1845651711,-2341815165169157219
RobertStanley6039,1848290249,8514764585837148262
JessMason5241,1917323180,7461517519432572963
DianeMaya5139,1920252985,-6281475897998577246
mickey5534782018,1938942304,-4026466323821633843
neal070145380351,1997846154,-452766118737024742
,2084789561,4187413782395584217
teresita42327806,5083090660,-4970301717585709294
,5346623911,4867856942748217630
KarlaWyss6468,5449695106,4476596222763393747
TonyaMack7384,5563572798,8652878421218273761
BoydIvy2837,5581255741,-9215896014314890856
DorisRipp4618,5600127347,-5793939482182743111
KarenErickson8620,5647446661,7924073369765130609
LucilleSnapp9124,5655961732,3050187291351729434
DawnMejia9284,5655997274,9003885547336571586
CamilleKathan4679,5661480365,-5978295889782294625
WinnieRoss3843,5739104793,-1015120328998934029
JenniferWalsh8562,5786446832,7356282323300558360
JohnnyFrazier0698,5797668739,-4728023515179052598
PatriciaArroyo3707,5809923044,2201113519332488660
DavidWalsh9992,5816823763,-1314478249002722402
LindaCoe1348,5823635239,8483559631244212446
DorisHubbard2971,5826325021,2046315515722466014
GloriaBowe3117,5837285361,5586171123337681633
MeganJeter4894,5838136095,1412709738415882523
JamesWatts5936,5842505162,-7900895622088498156
DouglasLeung3028,5860506726,4418744610278612953
MichelleGomez7011,5872727445,6381704927724549002
SophiaSmiler3424,5898071492,2985750352469658178
SelenaManfredi6329,5901133955,-8492259713234930222
NicoleWolf5672,5926009799,6077709549025113363
DianeYadao3680,5934658681,-5084507636883466248
JenniferOatman4809,5972870088,-6455618305582392191
FloraUdo7314,5974152974,4838249463081600065
PatriciaSalinas6919,5976912114,-4807057483717565940
CliffordRoehrig2269,5985904703,-5522840664638428444
StaciaBeebe8234,5986367810,6992123149690591814
TeresaSlick6351,639999613,6735290432586535691
annamarie3186204,703312803,-7033641611882278466
AnthonyBates8974,1105689834,-4718247224656845797
eddie40524151875,1164134496,-129192487562634617
,1562876489,-4968487231364907496
DebraMcdaniel4517,1570813403,-1047701970429622171
lyda125308431513,1702246114,-7771797620660997086
elbert2328028030,1857191446,-3966517132576096771
sheron4781376504,1950586758,-7442701247638200445
DianaEdgerson2493,1975190388,-1231191655730236472
ElizabethLyons9078,2072970262,-570414383745144367
MarkCarty1461,2098707920,-8883153193888446949
MichaelElliott8725,5059309683,6724382129032884341
LyleDorris1866,5383736222,3343540123145869640
ConnieCoughlin1512,5448508032,8215059387561788981
jerry40622642820,5505127778,-1702803931166138124
HarryHolderby6310,5535071714,2571210188166171836
ErinHenderson9829,5550075670,4983181962786464600
EnidStanley0843,5613916323,-951815854499593205
CarlHeston9476,5702136638,-6188484728820649890
KristineStallings4426,5718886114,2053738656209912906
ThomasSmith1391,5721329785,3026340872492295673
GregoryCirino8778,5730636613,-2600681040452934912
LeeFlorence3165,5737633097,170456571468307571
CornellAnders0531,5739924082,8571012390144131144
KathleenSmith1877,5757882571,-4443582422744923272
DorothyHinson3904,5804569126,7611647372428816786
GerardoBose2170,5816965821,2539816206115078646
BarbaraSherlock4834,5817628927,-6967998077680308071
AllenMajor7048,5817925624,-3681103466636168470
MicheleLawrence7291,5838449256,-8247790543441024757
RussellDevotie6107,5841136236,207347516742050349
MelissaPeterson4298,5844996640,4244526087611629668
DeanaRobinson9491,5846598522,1702106251483005212
GretaTurner2870,5869676411,-6091990842315435733
DarleneGipson9515,5896435693,-2336740491523603078
MaryLansing8830,5901173081,3563087726547257098
LisaCumberledge9049,5912974231,1259186287511011954
RonVillegas6371,5922469106,-226778760820771450
AlbertGillis3189,5926658234,-2753137326910556608
FrancesVilleda9936,5932318685,-1208058224236000382
LuoMin225687,5939079132,-9116801196047314129
JuanTorres0816,5956741328,-854457753467305569
LucillePeters5891,5960931956,4892446579496172330
RobertCowan6524,5971929531,8972415812907442521
RuthRobbins6316,5974201629,-1931449545295825110
DeniseHutcherson4352,5975098782,-5654277173056871679
PaulCompton8247,5978978696,-5127240675786049429
MichaelBuckner1234,5982643103,-8754713564401364418
kellee6850232068,540412860,441711856284462816
CindyAlaimo9549,1317462709,-2859825725475138960
,1373077828,-6471048151336657511
branden226004612,1533924907,7430250644117421702
karry36515650850,1548330037,-3177713004438705148
AliceTrujillo7821,1581485238,-5078725185927457440
VanessaHunter6366,1618941036,-1284724268888028195
RamiroBrown3626,1761504728,-2738191057948522755
KelvinMcclelland8613,1779051388,-4915285766985172110
bess334501553753,1794366166,-1075321310589198108
VivianMeadows7823,1828979613,-7429334140778736220
cira207524078581,5028333965,3744617362444698079
,5115228046,4917738640874513561
,5129789795,8631236595884890752
DouglasKlase1835,5353183753,-6289210753823536267
PeterGilliland2260,5412450380,4064440990564335742
LorraineDalton3809,5699572249,-8251567302340481561
RobertFields5946,5702165884,5737255313636199350
LynnTomlinson6519,5702947183,6166540745587903686
GilbertPackard4049,5707252927,-1111038630573242908
TeresaHayes1424,5719317811,5226134933871134007
EricaSeng7409,5728266877,-3315100102232850299
AmyOdonnell8557,5788071073,6308965584878973194
RobertPerez5761,5800818642,202142914096668310
HeidiTarzia4195,5810205361,2358677288720960940
SierraMace2018,5811912295,2427863297918663517
PatriciaEvans3016,5827253270,-469790600992598055
RyanWitt7117,5837788693,5236968535569460791
KennethBibbs2888,5849613215,6406093949926394463
JoniJohnston8364,5851517391,-7241110403161875066
AnthonyTinley5207,5874586949,3817345886563714817
CynthiaStillwell1690,5880322645,-8779927143698601925
MiriamBrooks2063,5892423162,-6832894785353011006
EricGilmore2637,5909221316,6229170034899160773
MattieCollin8883,5910020582,1930648413570531010
AaronGreene0367,5918194901,5415543636990030244
EvanArce6268,5919331869,5216905581435599042
GaryMowry7460,5989698219,-8160399181694516877
AnneJohnson1324,1593325278,5330945776439045808
sherryl488420261,1604705493,8112692837578449937
ellie02650861020,1709977338,-2923410159854960921
emery07827816145,1753760845,7346487580071270476
luis154756162810,1799714004,-2728183205718342206
syaa4flyers,1859654999,-7862096123303337048
RoxanneColindres1760,2025416374,524708393185779944
GaryHicks1849,2045292777,7886032159094867986
DelfinaSilvia4069,2074647497,8396715250071840620
russel3777381646,5011932833,2855698316083969048
dayle22513368302,5012959138,-8175466141479105824
EdwardCollins3523,5067734092,-7530724431981965576
louis84417528103,5182841788,-282659971283956836
YDeBhcVWVgGv862728,5381752672,-5680026601957371426
SharonShingler2484,5411537287,-2870534695048873475
DavidHines5343,5535129595,-8315683085817362770
MelvinLozano6787,5600534673,-8356869063370699242
IreneJohnson5043,5641695720,4203050339764951016
RogerPepe0826,5654166608,1106249504883358422
DonnaLeach3332,5694900289,2123968151946683616
DianaHanna7105,5781209620,1463002546579688694
JesusSchwantes7717,5796465898,-1089852191252286188
GregoryAdolphson5110,5798039497,8715044025842245406
WilliamKnight4670,5835714183,1596296478899913134
ThomasHumphries0044,5837907363,4157556870588534469
RuthHouk9469,5849092607,4684502943273727504
CarlOhalloran9182,5850696395,1125566400765036968
StevieTorres6754,5858742377,8578311611739618127
DebraRanalli2154,5871759767,7520964001324197266
EvaScott5174,5902356124,-3286404783311991856
JaneWhitmore1234,5929039847,-5891579232161300637
MarjorieDick5432,5964329398,-3715006168670202658
BettyForrest9829,5966687275,-89443818769280596
,1340458664,-9003952949630563945
DonaldHudson4217,1343020421,-7396094368172711726
son3335284385863,1771186045,-93933339879027838
VivianHuff6532,2113153177,6717829514454245942
steven0605732636,5233314352,-1208194106467087152
TonyaChewning9896,5360798180,7549881650003261605
IvanRaczka1189,5398077404,616590346562589816
SeanHoffman1657,5454705644,-7912157296747347985
DonnaMadruga7511,5713717843,6868633414241574534
RonaldMyles1023,5747516234,-8304171832576407543
BurlSchubbe7232,5777476871,8965987135853488179
MargretReed2011,5803421966,370177761072946
BrandyJones3286,5808053340,4426151265142374902
MichaelPagano2222,5811191738,-1659309964985045512
HollyGoldstein1425,5819869852,-6386814403243029907
LauraWoodlin8318,5830595815,-7117580495431463991
LisaOchoa6155,5858674634,42198229632922986
KathleenGavitt0829,5903879926,-1353437737312730587
JuanJohnson8336,5937578316,-1927254107242254066
MitchellDavis8271,5952172106,1753934087712099250
RobertDouglas3704,5967902332,-5117336511150308633
JamesPaul0000,5979306806,6051320447500886904
